ID_Transaksi,Umur_Pelanggan,Pendapatan_Bulanan,Jumlah_Item,Total_Belanja,Kategori_Produk
2830,43,8136821,8,2689505,Fashion
2831,18,12643459,1,2523678,Elektronik
2832,57,4374494,3,1751009,Fashion
2833,64,11244561,1,977510,Fashion
2834,29,2504655,8,383963,Elektronik
2835,25,14165095,1,1467878,Makanan
2836,52,14350243,5,488292,Elektronik
2837,38,2236824,4,1298509,Elektronik
2838,58,14046550,7,2898831,Fashion
2839,42,11456587,5,2936727,Elektronik
2840,28,5149409,8,806701,Fashion
2841,33,6548003,1,2309524,Elektronik
2842,30,6025282,5,2108142,Elektronik
2843,30,12076732,4,1389616,Makanan
2844,50,14231988,3,808339,Elektronik
2845,36,6166289,5,1411349,Makanan
2846,27,13115434,3,1662780,Elektronik
2847,32,12194850,8,111330,Elektronik
2848,47,2093246,3,2941135,Elektronik
2849,22,7338744,1,2130874,Makanan
2850,35,10597494,9,413116,Fashion
2851,53,4367713,9,1480343,Makanan
2852,20,11818216,6,2522512,Elektronik
2853,63,6063068,1,904214,Fashion
2854,20,13779496,8,2474687,Elektronik
2855,36,4284798,2,1746410,Makanan
2856,26,3532337,9,637699,Makanan
2857,40,2783566,8,814797,Fashion
2858,51,13299867,3,549961,Makanan
2859,42,9596713,5,1754824,Elektronik
2860,53,12456399,9,550735,Fashion
2861,54,2779105,1,177574,Elektronik
2862,37,9097065,9,1128000,Fashion
2863,56,11305600,4,560926,Fashion
2864,55,2220326,4,298290,Elektronik
2865,37,6513552,4,1371795,Makanan
2866,26,8637935,9,2563067,Elektronik
2867,54,5522810,6,1608544,Makanan
2868,62,13615066,8,322094,Makanan
2869,20,11835351,4,1137881,Elektronik
2870,61,7480354,3,2669189,Fashion
2871,36,14873389,1,2213930,Elektronik
2872,33,8575273,7,2092103,Fashion
2873,23,11289461,4,1575637,Makanan
2874,20,6447321,8,928606,Fashion
2875,45,2651824,3,2707603,Elektronik
2876,30,14916157,1,1148168,Fashion
2877,19,4906405,5,2365375,Makanan
2878,40,13559830,2,1286981,Makanan
2879,53,7866645,3,1478151,Fashion
2880,32,10069552,6,2679479,Makanan
2881,20,6569146,3,2286422,Makanan
2882,40,4470856,3,2312578,Fashion
2883,50,5139782,6,1869449,Makanan
2884,46,12766550,5,1364544,Fashion
2885,34,3650224,9,1935428,Fashion
2886,35,3348055,1,2498831,Makanan
2887,47,11244391,3,2150588,Fashion
2888,35,7095670,3,746217,Makanan
2889,62,4230653,6,575598,Makanan
2890,35,2584942,8,518571,Makanan
2891,38,6563870,3,1867705,Elektronik
2892,40,3420654,3,1877852,Makanan
2893,61,12605735,6,1046497,Fashion
2894,28,11112111,8,896454,Fashion
2895,46,13887666,6,2811418,Fashion
2896,54,13900714,3,1763804,Elektronik
2897,47,10355425,4,2689986,Elektronik
2898,52,7869494,1,1197388,Fashion
2899,35,10737456,8,1096584,Fashion
2900,64,12385787,4,2704589,Elektronik
2901,61,3481177,6,2826196,Fashion
2902,52,2166991,3,1143906,Makanan
2903,46,6291256,6,1877916,Makanan
2904,49,5992942,9,764564,Fashion
2905,34,12819020,9,1386013,Makanan
2906,44,6660110,3,1941877,Fashion
2907,63,11264666,3,185701,Elektronik
2908,27,7914063,4,2152856,Fashion
2909,61,12531775,7,1231424,Elektronik
2910,49,10491485,3,2719721,Makanan
2911,33,14057501,8,2788412,Makanan
2912,22,9998883,8,1212108,Makanan
2913,20,14976834,6,474452,Fashion
2914,36,9961813,4,2213932,Elektronik
2915,64,8962544,5,1298853,Elektronik
2916,63,7118805,2,2591314,Makanan
2917,43,3545329,6,732637,Makanan
2918,31,5072753,3,1755869,Elektronik
2919,22,2391670,6,2836026,Fashion
2920,63,6626043,5,303130,Makanan
2921,30,12083120,2,2385560,Fashion
2922,27,9627339,5,664181,Makanan
2923,55,14207414,5,1846543,Makanan
2924,25,3350339,9,1947966,Fashion
2925,42,13808606,8,2022907,Fashion
2926,32,14540971,7,1129420,Fashion
2927,21,5734942,3,426645,Fashion
2928,26,10429241,4,1623656,Elektronik
2929,19,11645910,6,482911,Elektronik
2930,29,11440501,3,2189662,Makanan
2931,59,14890036,9,1530929,Makanan
2932,46,12266774,8,2100690,Makanan
2933,61,13975183,6,1827346,Elektronik
2934,22,5850404,4,1574004,Fashion
2935,33,9792590,7,1444288,Makanan
2936,61,13811984,3,2930729,Elektronik
2937,35,4821105,8,1146686,Makanan
2938,58,12260812,1,1994422,Elektronik
2939,51,12289554,3,710531,Fashion
2940,62,2926109,5,190661,Elektronik
2941,42,9659564,5,2165229,Fashion
2942,21,7455249,2,2998458,Makanan
2943,45,2708669,8,296797,Fashion
2944,53,8318499,5,2316451,Elektronik
2945,36,6227939,7,1506729,Makanan
2946,37,4307539,7,1386408,Makanan
2947,26,13615027,5,2940632,Elektronik
2948,21,4596882,8,1383288,Fashion
2949,52,14353900,9,2557913,Elektronik
2950,22,11395499,4,144449,Fashion
2951,42,5947526,4,2716657,Fashion
2952,20,9433976,8,214818,Makanan
2953,55,11116075,1,976213,Fashion
2954,55,6650100,4,164064,Makanan
2955,51,4998851,6,669675,Elektronik
2956,17,5661306,4,2831268,Elektronik
2957,40,12412577,6,2079255,Makanan
2958,52,2997057,5,1808217,Makanan
2959,22,5674153,9,136728,Fashion
2960,57,6748584,9,1276907,Makanan
2961,62,9303398,4,1772775,Elektronik
2962,60,4212292,4,2960994,Makanan
2963,47,6370297,8,1204272,Makanan
2964,36,5618313,4,323591,Makanan
2965,40,13339109,2,1216530,Fashion
2966,41,3384410,2,2233721,Makanan
2967,52,12695807,1,287963,Fashion
2968,37,10674708,5,2878177,Fashion
2969,46,14646791,6,1898915,Makanan
2970,40,9330395,9,2840708,Fashion
2971,60,4048880,5,800377,Makanan
2972,58,4469606,6,1326865,Elektronik
2973,46,5039316,6,1122136,Elektronik
2974,38,3045533,3,1888042,Fashion
2975,44,3285844,4,2278393,Elektronik
2976,23,6673584,1,1715313,Makanan
2977,51,11944840,4,577703,Fashion
2978,44,2787600,1,2625856,Makanan
2979,30,6501572,5,1961952,Fashion
2980,26,8961848,8,1233132,Fashion
2981,32,7557821,8,1414707,Fashion
2982,32,14356062,5,2165377,Fashion
2983,47,3485619,2,1613358,Elektronik
2984,58,3838524,6,1815040,Elektronik
2985,41,11588007,1,2430232,Elektronik
2986,29,13040421,7,931965,Fashion
2987,22,2122026,4,2511565,Elektronik
2988,60,7122194,5,895377,Fashion
2989,25,11670115,6,792759,Elektronik
2990,61,13599520,1,1366100,Fashion
2991,52,12993292,9,1804234,Elektronik
2992,59,2735053,4,655109,Elektronik
2993,36,2562167,8,197215,Elektronik
2994,34,13508320,5,2983328,Fashion
2995,59,10700349,8,778309,Fashion
2996,37,14586538,1,1261226,Elektronik
2997,20,3658800,8,1418051,Fashion
2998,49,11932579,4,666839,Makanan
2999,43,3807737,2,2239678,Elektronik
3000,23,5751531,6,2878369,Elektronik
3001,22,12693897,2,2338421,Makanan
3002,31,9919710,5,159365,Fashion
3003,34,5031301,2,571291,Fashion
3004,48,13233080,3,348510,Fashion
3005,27,2144454,6,496171,Elektronik
3006,36,9681556,1,149830,Elektronik
3007,40,2254043,6,811573,Elektronik
3008,31,6837502,3,2116353,Elektronik
3009,64,12948687,7,1926919,Elektronik
3010,23,6814647,2,1011800,Fashion
3011,37,7631213,6,2956375,Makanan
3012,58,6924374,8,1369021,Fashion
3013,42,3845733,1,1225442,Fashion
3014,60,7800629,9,1330306,Elektronik
3015,30,9905435,5,1202199,Makanan
3016,53,6304388,5,2638897,Makanan
3017,37,11402999,5,424968,Fashion
3018,34,9321105,6,611182,Makanan
3019,21,2473006,2,1590709,Fashion
3020,19,7584581,6,1016754,Fashion
3021,39,14563512,4,1140346,Fashion
3022,42,9149148,8,1645164,Fashion
3023,53,13273599,9,692313,Elektronik
3024,40,10462176,9,472701,Makanan
3025,35,13592896,8,1216289,Elektronik
3026,41,9256300,3,2834983,Elektronik
3027,37,3197442,4,2720111,Elektronik
3028,28,3199529,1,2527512,Fashion
3029,57,3790228,9,2791310,Fashion
3030,49,9052514,5,1226473,Elektronik
3031,20,4323176,6,2554066,Elektronik
3032,58,11617959,3,2916966,Makanan
3033,23,11350466,8,2906394,Elektronik
3034,38,10860286,7,1957273,Fashion
3035,49,11818348,1,2842241,Elektronik
3036,33,13371493,5,2158323,Makanan
3037,40,8017004,9,1945692,Makanan
3038,50,6208694,6,498381,Elektronik
3039,44,2497619,8,2197100,Makanan
3040,59,2218547,1,2706165,Makanan
3041,57,10940203,7,331594,Fashion
3042,55,6421740,3,1505092,Makanan
3043,38,12710881,9,962332,Makanan
3044,33,12473428,6,2231752,Elektronik
3045,50,9364534,5,185513,Fashion
3046,22,10353135,8,161315,Makanan
3047,62,11811141,8,594403,Elektronik
3048,22,14227954,3,1710268,Elektronik
3049,50,5858804,2,718975,Elektronik
3050,17,4325452,2,2817244,Elektronik
3051,26,7212360,5,992871,Elektronik
3052,37,11782096,7,1733534,Elektronik
3053,21,2928252,8,2189890,Makanan
3054,18,10975681,8,1865232,Fashion
3055,38,2600338,8,182053,Fashion
3056,64,2074231,3,1292529,Elektronik
3057,18,8365062,2,1288257,Elektronik
3058,26,7546686,4,2627458,Fashion
3059,50,5526185,1,2490962,Makanan
3060,32,6145466,3,1969359,Elektronik
3061,64,12238739,9,2024646,Fashion
3062,55,12642448,7,1583657,Fashion
3063,38,4593050,7,2658953,Elektronik
3064,28,14411137,1,60728,Fashion
3065,40,5113534,7,942284,Makanan
3066,63,5600957,7,1968919,Fashion
3067,56,8453859,4,2264768,Elektronik
3068,54,13187218,7,2365574,Elektronik
3069,26,13560464,8,2969798,Fashion
3070,51,11468740,3,1088967,Fashion
3071,48,12114420,2,239007,Elektronik
3072,23,13674357,7,2889593,Makanan
3073,37,12051526,5,357732,Fashion
3074,36,10905808,5,904840,Makanan
3075,42,7124524,5,2443399,Makanan
3076,20,6377987,7,1169525,Elektronik
3077,62,5839973,9,1324453,Elektronik
3078,38,3363864,8,1774092,Elektronik
3079,31,9536324,6,1111999,Makanan
3080,56,11617611,7,2447358,Elektronik
3081,37,7421251,9,2845317,Elektronik
3082,31,9228119,6,112979,Makanan
3083,38,3960220,1,1922605,Makanan
3084,44,5000264,4,2231057,Makanan
3085,30,11160899,8,1781804,Makanan
3086,43,5514674,7,1175546,Fashion
3087,57,11422487,3,2210957,Elektronik
3088,56,12536772,3,169779,Fashion
3089,44,5073961,3,1571876,Makanan
3090,42,10606776,1,459852,Makanan
3091,18,2148178,1,631755,Makanan
3092,41,10446731,6,2638287,Makanan
3093,19,4208977,1,1730596,Makanan
3094,24,3217309,5,198079,Elektronik
3095,60,13256151,4,413604,Fashion
3096,49,5370698,5,2636115,Fashion
3097,58,12710626,7,782224,Elektronik
3098,51,10344854,6,446605,Elektronik
3099,22,9315664,9,1216681,Elektronik
3100,55,7132928,6,1691345,Fashion
3101,39,8874399,9,649176,Fashion
3102,41,11103611,4,650310,Makanan
3103,59,7860616,1,2854369,Fashion
3104,35,4275598,1,853369,Fashion
3105,21,6892571,7,743032,Elektronik
3106,27,6491260,3,575400,Fashion
3107,28,11224610,2,540492,Makanan
3108,26,11750229,6,125561,Fashion
3109,24,11559250,6,692469,Elektronik
3110,40,10779116,7,634770,Elektronik
3111,44,7948491,5,1701962,Makanan
3112,57,12157715,8,454520,Makanan
3113,52,2036160,7,959410,Fashion
3114,53,2019156,2,106625,Makanan
3115,37,9416240,1,1040055,Makanan
3116,24,4570348,9,1485079,Elektronik
3117,25,4562688,5,383390,Elektronik
3118,63,8964745,5,2275810,Fashion
3119,31,14540282,4,595255,Fashion
3120,64,7474106,2,2539449,Fashion
3121,62,9795807,5,2860860,Fashion
3122,56,12203238,2,1834908,Elektronik
3123,34,6914005,7,763839,Fashion
3124,58,2881809,9,1965740,Fashion
3125,36,6499311,9,1551992,Makanan
3126,22,11125805,6,788985,Fashion
3127,28,8356895,1,2131285,Makanan
3128,18,5808282,6,526356,Elektronik
3129,23,2645649,5,2801585,Fashion
3130,32,10601594,4,2245272,Makanan
3131,19,13731622,6,1774645,Fashion
3132,61,8125488,6,2861047,Makanan
3133,19,14026844,6,1344088,Fashion
3134,43,10418385,2,109321,Elektronik
3135,59,5402155,7,1286236,Elektronik
3136,56,5827271,4,1596593,Makanan
3137,54,6614965,9,1419951,Makanan
3138,49,2198110,2,1906560,Elektronik
3139,44,6079430,5,275743,Fashion
3140,17,10803235,4,449308,Makanan
3141,24,13191697,9,2051754,Elektronik
3142,53,12763771,4,2803082,Makanan
3143,48,5732517,8,2999427,Elektronik
3144,64,5291066,8,2909790,Elektronik
3145,59,9764461,6,144328,Makanan
3146,53,10119550,6,2016845,Makanan
3147,20,10336562,8,1749219,Elektronik
3148,46,6753954,9,1336916,Fashion
3149,22,8605188,5,1384918,Elektronik
3150,62,11606541,1,111201,Fashion
3151,35,3699547,1,2482567,Fashion
3152,48,13266205,2,2359962,Fashion
3153,25,6400131,5,2063279,Makanan
3154,28,8494374,4,1503169,Elektronik
3155,27,9638483,1,2520874,Elektronik
3156,62,13498431,4,785193,Fashion
3157,32,10731032,4,2548404,Fashion
3158,17,11850267,4,533121,Fashion
3159,61,4940107,1,1198929,Elektronik
3160,37,4050241,9,1493455,Fashion
3161,46,13409642,3,220316,Elektronik
3162,29,6934349,4,913996,Elektronik
3163,50,3156245,5,1052863,Makanan
3164,20,6926622,7,1244725,Fashion
3165,44,2158998,6,2860361,Fashion
3166,54,12064687,5,1380351,Fashion
3167,47,11011603,8,2607814,Makanan
3168,43,5762853,1,869932,Fashion
3169,21,6050230,7,463113,Elektronik
3170,41,12391619,6,371059,Fashion
3171,19,8184398,5,939192,Elektronik
3172,49,11664728,7,339041,Elektronik
3173,20,10206336,3,2849792,Elektronik
3174,41,7170310,1,950281,Elektronik
3175,36,6461918,9,1418040,Fashion
3176,50,13761803,2,2634854,Makanan
3177,42,3808516,3,904721,Makanan
3178,21,2956011,8,2703381,Elektronik
3179,51,5657905,9,2902188,Fashion
3180,44,14413737,3,195306,Makanan
3181,45,5761509,6,1698036,Fashion
3182,25,11181563,7,2581617,Makanan
3183,54,11655179,1,2452321,Elektronik
3184,22,12149734,7,590735,Elektronik
3185,35,6110993,4,1639577,Elektronik
3186,60,10681921,5,2853627,Makanan
3187,27,14736974,8,1052512,Fashion
3188,18,11991133,4,109834,Elektronik
3189,63,3717355,4,1704924,Fashion
3190,60,14335225,8,2604351,Fashion
3191,60,7048336,5,2559225,Elektronik
3192,25,13872582,6,1987215,Makanan
3193,37,8848829,5,1295633,Elektronik
3194,40,13631400,1,1550961,Elektronik
3195,50,6900318,7,1250726,Makanan
3196,38,11836530,6,1005078,Fashion
3197,19,9970043,2,2934453,Makanan
3198,28,10521722,7,1423344,Makanan
3199,44,13342326,6,2318299,Elektronik
3200,46,6685942,5,1192252,Makanan
3201,42,8849221,8,1626523,Makanan
3202,64,12276325,5,943320,Makanan
3203,37,11072684,2,2620289,Fashion
3204,44,7583161,6,1838809,Fashion
3205,42,5968178,1,2283355,Elektronik
3206,49,2139133,5,1615662,Elektronik
3207,37,5809697,6,2762590,Fashion
3208,51,9637547,7,1549163,Makanan
3209,50,14928077,2,787667,Elektronik
3210,57,11851205,1,1570931,Elektronik
3211,63,2270001,6,1377936,Makanan
3212,34,6617631,3,355131,Makanan
3213,27,13786178,5,682312,Makanan
3214,39,3399298,2,2656894,Makanan
3215,64,6147413,1,616608,Makanan
3216,38,7857109,1,323445,Fashion
3217,33,2782409,4,2353275,Makanan
3218,21,9876146,2,273410,Elektronik
3219,60,12106434,1,2273712,Fashion
3220,27,12830332,6,1361611,Elektronik
3221,46,2713391,4,2038052,Makanan
3222,31,7755536,7,2459753,Elektronik
3223,43,2337164,6,687677,Makanan
3224,51,9869815,5,2594803,Elektronik
3225,49,13562817,2,333076,Elektronik
3226,36,4763779,5,2413488,Makanan
3227,32,4858214,9,852560,Elektronik
3228,50,4234967,9,2169988,Fashion
3229,18,4020880,2,1385557,Elektronik
3230,51,8919219,7,691316,Fashion
3231,56,13189893,4,2001489,Fashion
3232,44,12804946,3,2272324,Elektronik
3233,63,6243780,1,1383498,Fashion
3234,55,5893193,3,328852,Fashion
3235,22,13206362,9,419625,Elektronik
3236,25,7681868,9,1253880,Makanan
3237,36,13170068,7,1780251,Makanan
3238,17,3255959,3,322196,Fashion
3239,24,14652005,3,1904529,Fashion
3240,39,4113687,4,1823370,Makanan
3241,19,8620090,7,2360979,Fashion
3242,20,3619426,7,2706986,Makanan
3243,41,14839235,2,784705,Elektronik
3244,63,12744676,5,207044,Fashion
3245,54,9005351,7,1727577,Elektronik
3246,31,9570095,7,1045563,Makanan
3247,37,4138421,6,1616509,Makanan
3248,51,7023198,8,2056456,Elektronik
3249,62,11309239,3,2888153,Fashion
3250,30,10673899,1,2128101,Elektronik
3251,52,12924504,3,2224552,Elektronik
3252,28,3649959,2,2125598,Fashion
3253,33,9059916,2,2427351,Makanan
3254,55,14258627,2,542436,Elektronik
3255,25,4188077,5,792868,Elektronik
3256,51,6784973,1,649149,Makanan
3257,29,5769484,4,1477244,Elektronik
3258,31,3290906,5,428970,Makanan
3259,34,3435367,2,1921783,Fashion
3260,49,10312048,5,1018561,Makanan
3261,22,11929058,4,1446629,Makanan
3262,43,14109648,8,2364941,Elektronik
3263,39,12078184,1,306072,Makanan
3264,43,5246849,5,1674748,Makanan
3265,50,10654584,1,1089906,Elektronik
3266,62,3605196,4,126497,Makanan
3267,54,14595379,8,2951289,Elektronik
3268,30,7387059,1,225748,Fashion
3269,52,3045851,2,403784,Makanan
3270,24,10466602,1,260117,Fashion
3271,51,14677114,7,1105677,Makanan
3272,35,4664921,2,2471791,Makanan
3273,46,13930133,1,2680391,Fashion
3274,30,3434730,6,1941985,Fashion
3275,36,14182338,6,297117,Elektronik
3276,41,6071650,2,2337758,Elektronik
3277,56,6354489,1,1686073,Fashion
3278,40,3958615,3,572283,Makanan
3279,30,8502483,5,1469295,Elektronik
3280,42,2978534,6,2984502,Makanan
3281,54,14856870,3,2024299,Elektronik
3282,39,9701516,9,459759,Elektronik
3283,38,12757928,5,2297500,Elektronik
3284,64,14252984,2,742241,Fashion
3285,35,11284276,6,57749,Makanan
3286,62,13067884,8,2957766,Fashion
3287,19,3318155,6,2486746,Elektronik
3288,58,2984588,4,1719351,Fashion
3289,35,6449399,6,1470947,Fashion
3290,25,6002761,8,279216,Fashion
3291,44,2481632,8,568567,Makanan
3292,36,11698360,2,464599,Fashion
3293,61,9723047,8,690546,Fashion
3294,23,8541173,6,1111757,Fashion
3295,30,9998799,2,2075710,Fashion
3296,25,14419711,1,2636772,Fashion
3297,35,7275820,6,2420158,Fashion
3298,63,10918562,7,1284327,Fashion
3299,30,9639298,5,340832,Elektronik
3300,54,14439415,8,1670881,Fashion
3301,52,9496196,9,2636849,Fashion
3302,56,13401945,4,1373659,Makanan
3303,33,7104138,7,2914783,Elektronik
3304,46,11800518,8,1061971,Fashion
3305,25,11799796,6,2513448,Makanan
3306,49,14449975,2,2448881,Fashion
3307,41,2026505,7,428459,Fashion
3308,30,14095337,9,818173,Fashion
3309,27,3650375,5,1074204,Fashion
3310,51,12264138,2,2825454,Fashion
3311,57,2212204,4,2388299,Makanan
3312,30,9050305,3,448488,Fashion
3313,46,10916776,4,1253913,Makanan
3314,57,2973215,7,2401895,Fashion
3315,20,2567827,8,2850704,Makanan
3316,20,12725816,1,1782604,Elektronik
3317,44,10325857,8,655848,Fashion
3318,24,3267633,5,1458155,Elektronik
3319,18,5684815,7,1692147,Elektronik
3320,57,4026182,1,59297,Elektronik
3321,62,6638246,2,1162581,Fashion
3322,38,10437392,1,2336658,Elektronik
3323,57,10377900,5,2080829,Makanan
3324,32,4210186,6,1493399,Fashion
3325,45,4531196,9,704942,Elektronik
3326,64,5200090,8,1288831,Fashion
3327,46,2053997,7,661282,Elektronik
3328,28,12478661,5,2203457,Makanan
3329,51,6375717,3,2360210,Fashion
3330,27,7607423,9,2883583,Fashion
3331,62,11189589,5,1324539,Elektronik
3332,37,4940504,3,1892653,Makanan
3333,37,6934990,3,643982,Fashion
3334,21,11850716,3,747133,Elektronik
3335,64,10057907,6,90693,Makanan
3336,36,7721877,1,1981455,Makanan
3337,53,10959601,4,469794,Makanan
3338,19,7856494,8,1013912,Makanan
3339,60,9760004,3,2741142,Fashion
3340,49,11639077,5,1900084,Fashion
3341,25,14465956,2,1904385,Makanan
3342,25,8102493,2,508024,Elektronik
3343,20,12562185,7,570436,Elektronik
3344,51,4593449,3,2141526,Makanan
3345,33,11977466,5,1488088,Makanan
3346,50,3018543,3,2704979,Elektronik
3347,40,14694827,6,192512,Makanan
3348,48,10773713,3,2435541,Makanan
3349,17,8774870,8,1827639,Fashion
3350,24,9104527,2,2518750,Fashion
3351,61,13813685,3,2824210,Makanan
3352,39,14901733,8,1771537,Makanan
3353,63,6227234,8,207879,Fashion
3354,56,3121889,1,750662,Makanan
3355,28,11137819,8,713399,Fashion
3356,28,5258881,2,559946,Fashion
3357,62,5631453,7,1408147,Elektronik
3358,63,14339084,6,1956847,Fashion
3359,31,12381992,2,2559421,Elektronik
3360,57,8524367,5,1326828,Elektronik
3361,35,7338938,7,1995853,Fashion
3362,42,4185028,8,1971306,Makanan
3363,45,6803958,3,2726853,Fashion
3364,38,10926299,1,640246,Elektronik
3365,56,5487924,7,2173749,Fashion
3366,37,2772838,5,668531,Fashion
3367,54,2261420,5,1877346,Elektronik
3368,36,2477843,7,2216060,Fashion
3369,45,6529943,1,2097699,Fashion
3370,20,12648764,8,367332,Elektronik
3371,23,6552538,5,2444006,Makanan
3372,44,14979513,8,2003501,Elektronik
3373,44,3825260,5,272424,Elektronik
3374,20,12453914,7,754410,Fashion
3375,38,6775833,3,885681,Elektronik
3376,28,14236201,2,2705687,Fashion
3377,61,6187694,6,513378,Fashion
3378,19,11601588,5,1911416,Fashion
3379,38,5099834,9,2223465,Elektronik
3380,60,11644581,4,776043,Elektronik
3381,18,8771158,3,1347983,Fashion
3382,40,5564507,9,317587,Makanan
3383,50,6299489,8,966702,Makanan
3384,43,5182132,6,933250,Elektronik
3385,57,14638094,1,1530137,Fashion
3386,17,5440863,1,1242549,Fashion
3387,24,9986322,6,248831,Elektronik
3388,39,8637448,3,223804,Makanan
3389,54,13427391,3,2881816,Elektronik
3390,22,9135580,6,300278,Elektronik
3391,38,13759797,3,198579,Fashion
3392,41,12261116,6,834370,Elektronik
3393,34,13305977,5,393929,Makanan
3394,33,6802738,4,1225267,Elektronik
3395,28,8779651,8,347535,Fashion
3396,22,9871490,2,1543522,Makanan
3397,42,2144375,7,951451,Fashion
3398,43,9673919,4,964060,Elektronik
3399,24,7713948,2,1995112,Elektronik
3400,35,6229491,7,1324968,Elektronik
3401,58,10060426,1,571819,Fashion
3402,17,7183584,4,2389326,Elektronik
3403,45,11045861,9,140153,Makanan
3404,61,7911993,4,2280173,Makanan
3405,51,5183818,3,2395040,Fashion
3406,56,13468186,2,661438,Fashion
3407,30,3518560,3,2236516,Fashion
3408,51,3894420,1,1214501,Elektronik
3409,64,9069222,8,59958,Makanan
3410,61,9658206,1,2075265,Makanan
3411,36,2541797,3,1185736,Makanan
3412,29,14651565,3,1900501,Fashion
3413,54,11080897,2,333343,Fashion
3414,62,13926106,5,2386114,Elektronik
3415,24,10305827,3,2081872,Fashion
3416,59,8557642,3,2574856,Makanan
3417,36,7436526,8,1915501,Elektronik
3418,49,9639377,4,2170883,Fashion
3419,42,3796218,4,2285300,Fashion
3420,55,14072640,3,1886079,Makanan
3421,37,12772926,1,936358,Elektronik
3422,58,2552226,8,702160,Fashion
3423,59,9514782,1,2107261,Fashion
3424,57,7098907,7,91410,Elektronik
3425,25,10649318,5,1853137,Elektronik
3426,40,11669504,4,1546119,Fashion
3427,53,9139608,4,931380,Fashion
3428,57,9707690,8,766432,Makanan
3429,33,9003621,6,278443,Elektronik
3430,40,12429011,1,2724766,Fashion
3431,37,5803074,8,1530341,Fashion
3432,55,9416510,2,889528,Fashion
3433,57,14534834,6,1013894,Fashion
3434,55,11326801,9,489268,Makanan
3435,29,9467133,1,1928175,Elektronik
3436,27,11794027,6,2594955,Fashion
3437,62,14250620,8,897724,Elektronik
3438,35,11931711,2,387563,Elektronik
3439,27,5507145,5,1796075,Fashion
3440,29,3778244,6,560839,Fashion
3441,62,14290824,5,1972761,Fashion
3442,61,6782337,3,1764643,Makanan
3443,17,13530145,4,811752,Fashion
3444,56,3180859,7,2655517,Elektronik
3445,60,14976357,4,2158245,Elektronik
3446,35,13915452,9,1989097,Makanan
3447,28,8733214,2,2219195,Fashion
3448,24,3980425,5,1589914,Fashion
3449,24,9441521,8,2533830,Makanan
3450,61,10077813,5,1497622,Makanan
3451,28,9694420,8,939297,Fashion
3452,64,11850350,8,533263,Fashion
3453,49,4941616,9,607715,Elektronik
3454,61,4474370,6,1617909,Fashion
3455,42,7604297,4,1782331,Fashion
3456,55,9105924,3,2519135,Elektronik
3457,44,4078937,5,2128386,Elektronik
3458,21,14129980,6,1902978,Elektronik
3459,24,10915948,3,1693082,Elektronik
3460,41,3355097,2,1088991,Makanan
3461,43,4055397,7,1306123,Elektronik
3462,62,11636094,5,1959370,Makanan
3463,39,12815723,9,2825883,Elektronik
3464,46,12337305,3,1062986,Elektronik
3465,61,3079037,8,270967,Elektronik
3466,63,14341518,6,2035346,Fashion
3467,39,6151951,4,284625,Makanan
3468,63,5155200,9,160949,Elektronik
3469,36,2855695,5,1225471,Fashion
3470,34,2112036,6,2436611,Makanan
3471,34,14771586,9,1874151,Makanan
3472,18,12773427,7,133804,Fashion
3473,20,5831854,5,1829182,Makanan
3474,46,2889694,2,1926589,Fashion
3475,49,2590348,4,750897,Elektronik
3476,52,13149519,2,2144035,Fashion
3477,34,11760054,3,522913,Makanan
3478,53,9695082,3,671645,Makanan
3479,35,13813012,4,2004769,Elektronik
3480,63,11297729,6,2353489,Fashion
3481,44,14009909,3,1349752,Elektronik
3482,56,12528922,1,2039359,Fashion
3483,36,6066981,1,1229098,Fashion
3484,49,6467801,9,2995829,Fashion
3485,28,12598073,9,2857979,Elektronik
3486,31,12514237,5,1349266,Elektronik
3487,57,4183525,9,609421,Makanan
3488,55,14463277,7,2059885,Elektronik
3489,18,2693464,9,2715438,Fashion
3490,45,11107338,7,1246886,Fashion
3491,57,3577415,9,1431194,Fashion
3492,26,6262663,2,2374962,Elektronik
3493,18,5593824,8,1295315,Makanan
3494,27,6668223,7,1884746,Elektronik
3495,29,10036837,6,108204,Makanan
3496,26,3358356,5,803957,Elektronik
3497,30,3515719,4,730935,Fashion
3498,34,6141426,7,2620631,Makanan
3499,25,11204725,3,1778336,Elektronik
3500,55,2837566,8,1532144,Fashion
3501,44,8642516,2,2170846,Makanan
3502,19,11545151,1,1382460,Makanan
3503,36,10483063,2,1016942,Fashion
3504,22,10123155,9,1653860,Fashion
3505,43,11898247,5,638162,Elektronik
3506,18,3223981,8,2862194,Elektronik
3507,45,4336798,3,749560,Fashion
3508,54,14772849,7,72970,Elektronik
3509,19,12958072,2,1792007,Fashion
3510,32,4158344,8,465474,Fashion
3511,46,8483214,7,111915,Elektronik
3512,56,2835165,5,1238092,Elektronik
3513,18,13769497,4,2746587,Makanan
3514,33,3734428,1,1698928,Makanan
3515,57,5822069,5,2132003,Elektronik
3516,28,14869199,9,116535,Elektronik
3517,51,12432291,4,2839396,Elektronik
3518,59,5144787,9,939147,Makanan
3519,17,10346988,2,2010499,Elektronik
3520,61,4812789,4,1579269,Makanan
3521,31,13641380,9,2332728,Makanan
3522,42,11942357,4,1229568,Makanan
3523,53,12666822,5,1534922,Makanan
3524,37,9992726,8,224953,Fashion
3525,47,10844712,1,1685263,Elektronik
